id,center_id,meal_id,YearRank,Years,Quarters,week,base_price,checkout_price,emailer_for_promotion,homepage_featured,num_orders
1332782,89,2704,1,Year 1,Q1,10,292.03,243.53,0,0,148
1350139,89,2306,1,Year 1,Q1,10,340.53,242.5,0,0,13
1361029,89,1062,1,Year 1,Q1,10,163.02,161.02,0,0,742
1394417,89,1727,1,Year 1,Q1,10,446.23,445.23,0,0,447
1414431,89,1198,1,Year 1,Q1,10,244.44,199.88,0,0,284
1434690,89,1207,1,Year 1,Q1,10,386.12,384.12,0,0,256
1449264,89,1247,1,Year 1,Q1,10,446.23,447.23,0,0,15
1458555,89,1993,1,Year 1,Q1,10,144.56,144.56,0,0,607
1471354,89,2707,1,Year 1,Q1,10,225.07,225.07,0,0,419
1478974,89,2631,1,Year 1,Q1,10,247.38,248.38,0,0,69
1483543,89,2139,1,Year 1,Q1,10,435.53,389.03,0,0,14
1485028,89,2581,1,Year 1,Q1,10,620.83,583.03,0,1,216
1490056,89,1216,1,Year 1,Q1,10,456.93,340.5,0,1,55
1492106,89,1445,1,Year 1,Q1,10,616.95,437.53,1,0,648
1011091,91,1062,1,Year 1,Q1,10,184.33,163.99,0,0,69
1063338,91,1230,1,Year 1,Q1,10,390.00,390,0,0,122
1110711,91,1727,1,Year 1,Q1,10,445.23,446.23,0,0,53
1132407,91,1754,1,Year 1,Q1,10,276.51,275.51,0,0,242
1139060,91,1445,1,Year 1,Q1,10,670.33,452.99,1,0,176
1174105,91,1543,1,Year 1,Q1,10,485.03,486.03,0,0,15
1209753,91,2322,1,Year 1,Q1,10,385.12,386.12,0,0,122
1212392,91,2631,1,Year 1,Q1,10,253.23,251.23,0,0,14
1255732,91,1778,1,Year 1,Q1,10,162.99,162.99,0,0,67
1322626,91,1993,1,Year 1,Q1,10,147.50,146.5,0,0,55
1357071,91,2707,1,Year 1,Q1,10,233.83,232.83,0,0,53
1387661,91,1971,1,Year 1,Q1,10,323.04,248.38,1,0,620
1396166,91,2290,1,Year 1,Q1,10,309.43,310.43,0,0,27
1416694,91,2581,1,Year 1,Q1,10,589.76,591.76,0,0,231
1420780,91,1207,1,Year 1,Q1,10,388.00,390,0,0,109
1429152,91,1109,1,Year 1,Q1,10,309.43,309.43,0,0,26
1453111,91,1962,1,Year 1,Q1,10,583.03,583.03,0,0,134
1464467,91,1885,1,Year 1,Q1,10,146.50,147.5,0,1,95
1466901,91,1248,1,Year 1,Q1,10,252.23,253.23,0,0,15
1467948,91,1311,1,Year 1,Q1,10,320.13,179.51,0,0,122
1484075,91,1558,1,Year 1,Q1,10,582.03,583.03,0,0,107
1030953,92,1248,1,Year 1,Q1,10,260.93,260.93,0,0,14
1046901,92,1754,1,Year 1,Q1,10,254.17,253.17,0,0,405
1087356,92,2631,1,Year 1,Q1,10,262.93,260.93,0,0,15
1096171,92,2581,1,Year 1,Q1,10,590.79,589.79,0,0,121
1104246,92,1525,1,Year 1,Q1,10,282.33,242.53,0,1,40
1110856,92,1558,1,Year 1,Q1,10,583.03,582.03,0,0,27
1133408,92,1543,1,Year 1,Q1,10,486.94,487.94,0,0,54
1155530,92,2760,1,Year 1,Q1,10,231.83,232.83,0,0,13
1173371,92,1062,1,Year 1,Q1,10,161.08,159.08,0,0,216
1186142,92,1770,1,Year 1,Q1,10,484.03,485.03,0,0,13
1208314,92,1962,1,Year 1,Q1,10,588.79,589.79,0,0,135
1219969,92,2539,1,Year 1,Q1,10,111.61,110.61,0,0,53
1246935,92,1207,1,Year 1,Q1,10,313.31,314.31,0,0,270
1273684,92,1727,1,Year 1,Q1,10,402.55,404.55,0,0,121
1273735,92,2640,1,Year 1,Q1,10,241.53,241.53,0,0,27
1282213,92,1778,1,Year 1,Q1,10,161.08,159.08,0,0,80
1290431,92,1971,1,Year 1,Q1,10,289.06,245.47,1,1,2012
1300384,92,2867,1,Year 1,Q1,10,659.63,435.53,1,0,28
1328777,92,2444,1,Year 1,Q1,10,660.63,525.74,1,0,81
1330855,92,1885,1,Year 1,Q1,10,113.49,113.49,0,0,149
1352342,92,1445,1,Year 1,Q1,10,658.63,436.53,1,0,163
1361846,92,2304,1,Year 1,Q1,10,437.50,436.5,0,0,13
1406889,92,2707,1,Year 1,Q1,10,216.31,217.31,0,0,81
1409432,92,1993,1,Year 1,Q1,10,111.58,110.58,0,0,69
1413049,92,2290,1,Year 1,Q1,10,309.43,311.43,0,0,392
1413199,92,1109,1,Year 1,Q1,10,287.12,258.02,0,0,176
1429166,92,2322,1,Year 1,Q1,10,319.19,317.19,0,0,135
1430865,92,2492,1,Year 1,Q1,10,446.23,447.23,0,0,14
1438290,92,1216,1,Year 1,Q1,10,392.91,340.5,0,0,13
1473965,92,2826,1,Year 1,Q1,10,281.36,250.32,1,0,134
1495078,92,1230,1,Year 1,Q1,10,313.34,312.34,0,0,244
1495155,92,1878,1,Year 1,Q1,10,243.53,241.53,0,0,53
1001165,93,1247,1,Year 1,Q1,10,484.03,486.03,0,0,14
1029518,93,2640,1,Year 1,Q1,10,243.53,241.53,0,0,176
1030795,93,1445,1,Year 1,Q1,10,664.45,436.53,1,1,527
1043667,93,2306,1,Year 1,Q1,10,275.51,276.51,0,0,28
1056894,93,2577,1,Year 1,Q1,10,241.53,242.53,0,0,42
1061246,93,2760,1,Year 1,Q1,10,233.83,232.83,0,0,122
1064259,93,1993,1,Year 1,Q1,10,114.49,113.49,0,0,474
1065226,93,1230,1,Year 1,Q1,10,316.28,314.28,0,0,188
1073436,93,1727,1,Year 1,Q1,10,389.03,387.03,0,0,136
1079986,93,2139,1,Year 1,Q1,10,426.86,424.86,0,0,41
1092085,93,2304,1,Year 1,Q1,10,503.43,505.43,0,0,26
1110126,93,2631,1,Year 1,Q1,10,249.32,260.93,0,1,27
1147875,93,1248,1,Year 1,Q1,10,262.93,262.93,0,0,68
1189696,93,1543,1,Year 1,Q1,10,505.43,481.12,0,1,26
1225711,93,1558,1,Year 1,Q1,10,583.03,583.03,0,1,217
1229136,93,1971,1,Year 1,Q1,10,291.06,243.53,1,0,1377
1235993,93,1902,1,Year 1,Q1,10,485.03,484.03,0,0,13
1243041,93,1778,1,Year 1,Q1,10,153.26,153.26,0,0,365
1251594,93,1207,1,Year 1,Q1,10,313.31,313.31,0,0,242
1288436,93,1885,1,Year 1,Q1,10,110.58,112.58,0,0,324
1288822,93,2539,1,Year 1,Q1,10,116.43,115.43,0,0,257
1329299,93,1754,1,Year 1,Q1,10,281.33,280.33,0,0,404
1347608,93,2581,1,Year 1,Q1,10,584.00,583.03,0,1,379
1366667,93,2290,1,Year 1,Q1,10,310.43,310.43,0,0,512
1369968,93,2826,1,Year 1,Q1,10,281.36,240.62,1,0,364
1387668,93,1878,1,Year 1,Q1,10,243.53,241.53,0,0,202
1394653,93,2707,1,Year 1,Q1,10,225.07,224.07,0,0,242
1397389,93,1962,1,Year 1,Q1,10,585.94,583.03,0,1,298
1401430,93,2444,1,Year 1,Q1,10,659.63,437.53,1,1,717
1409405,93,1062,1,Year 1,Q1,10,158.17,157.17,0,0,635
1414055,93,2322,1,Year 1,Q1,10,321.13,321.13,0,0,297
1458577,93,2492,1,Year 1,Q1,10,445.23,445.23,0,0,53
1471910,93,1109,1,Year 1,Q1,10,268.69,269.69,0,0,458
1477939,93,1216,1,Year 1,Q1,10,393.82,340.5,0,0,27
1478032,93,2126,1,Year 1,Q1,10,484.03,552.93,0,1,27
1003311,94,1207,1,Year 1,Q1,10,315.25,315.25,0,0,204
1013129,94,2826,1,Year 1,Q1,10,279.36,242.53,1,0,499
1013838,94,1727,1,Year 1,Q1,10,403.55,403.55,0,0,161
1014435,94,1248,1,Year 1,Q1,10,262.93,262.93,0,0,28
1019186,94,2304,1,Year 1,Q1,10,503.43,503.43,0,0,54
1058788,94,1230,1,Year 1,Q1,10,313.37,311.37,0,0,176
1077749,94,1558,1,Year 1,Q1,10,583.03,583.03,0,0,54
1084158,94,2577,1,Year 1,Q1,10,242.53,242.53,0,0,55
1114931,94,2631,1,Year 1,Q1,10,255.14,254.14,0,0,54
1116144,94,1885,1,Year 1,Q1,10,113.49,114.49,0,0,420
1119512,94,2290,1,Year 1,Q1,10,310.43,208.58,0,1,608
1136013,94,2492,1,Year 1,Q1,10,446.23,445.23,0,0,41
1161984,94,2306,1,Year 1,Q1,10,276.51,243.5,0,0,26
1184519,94,1754,1,Year 1,Q1,10,259.96,261.96,0,0,379
1207702,94,2760,1,Year 1,Q1,10,232.83,232.83,0,0,26
1217560,94,1247,1,Year 1,Q1,10,484.03,484.03,0,0,26
1225081,94,2539,1,Year 1,Q1,10,101.85,103.85,0,0,149
1240151,94,1993,1,Year 1,Q1,10,113.52,113.52,0,0,215
1247596,94,1525,1,Year 1,Q1,10,282.33,252.23,0,1,53
1247868,94,1062,1,Year 1,Q1,10,158.17,156.17,0,0,285
1255093,94,1216,1,Year 1,Q1,10,380.30,341.5,0,1,67
1272766,94,1878,1,Year 1,Q1,10,241.53,242.53,0,0,42
1280708,94,1445,1,Year 1,Q1,10,658.63,443.32,1,0,554
1284701,94,2581,1,Year 1,Q1,10,581.03,582.03,0,0,134
1296998,94,2322,1,Year 1,Q1,10,316.22,316.22,0,0,176
1313647,94,2707,1,Year 1,Q1,10,218.28,219.28,0,0,109
1314864,94,2139,1,Year 1,Q1,10,454.93,410.34,0,0,14
1323226,94,1543,1,Year 1,Q1,10,505.43,503.43,0,0,55
1326504,94,1109,1,Year 1,Q1,10,266.75,266.75,0,0,216
1328091,94,2704,1,Year 1,Q1,10,281.33,242.53,0,1,121
1390771,94,1778,1,Year 1,Q1,10,155.23,155.23,0,0,243
1401985,94,1962,1,Year 1,Q1,10,582.03,583.03,0,0,80
1443261,94,2640,1,Year 1,Q1,10,242.53,241.53,0,0,107
1474817,94,2126,1,Year 1,Q1,10,551.93,553.93,0,0,14
1498633,94,1971,1,Year 1,Q1,10,291.06,243.53,1,0,837
1005440,97,2640,1,Year 1,Q1,10,243.53,242.53,0,0,339
1035077,97,1770,1,Year 1,Q1,10,484.03,486.03,0,0,13
1040521,97,2444,1,Year 1,Q1,10,660.63,439.44,1,1,1268
1055596,97,2492,1,Year 1,Q1,10,410.34,410.34,0,0,53
1059944,97,1247,1,Year 1,Q1,10,486.03,484.03,0,0,68
1070830,97,2139,1,Year 1,Q1,10,455.93,411.34,0,0,15
1103563,97,1962,1,Year 1,Q1,10,581.03,583.03,0,0,243
1111282,97,1445,1,Year 1,Q1,10,658.63,439.47,1,1,1608
1128834,97,1062,1,Year 1,Q1,10,158.17,158.17,0,0,553
1130101,97,2581,1,Year 1,Q1,10,583.97,584.97,0,0,258
1145428,97,2867,1,Year 1,Q1,10,658.63,442.38,1,0,730
1152801,97,2126,1,Year 1,Q1,10,486.03,485.03,0,0,42
1180063,97,1971,1,Year 1,Q1,10,292.03,241.53,1,1,3174
1181488,97,1993,1,Year 1,Q1,10,121.28,98,0,1,743
1189928,97,2322,1,Year 1,Q1,10,319.16,319.16,0,0,82
1206010,97,2760,1,Year 1,Q1,10,233.83,233.83,0,0,162
1206638,97,1216,1,Year 1,Q1,10,392.91,340.5,0,0,27
1209966,97,2304,1,Year 1,Q1,10,505.43,503.43,0,0,14
1236301,97,2707,1,Year 1,Q1,10,227.01,228.01,0,0,366
1249850,97,1727,1,Year 1,Q1,10,414.25,413.25,0,0,420
1252366,97,1885,1,Year 1,Q1,10,120.34,93.18,0,1,1175
1256675,97,2631,1,Year 1,Q1,10,260.93,261.93,0,0,27
1262645,97,1248,1,Year 1,Q1,10,254.20,254.2,0,0,41
1275022,97,1754,1,Year 1,Q1,10,281.30,281.3,0,0,458
1279041,97,2577,1,Year 1,Q1,10,243.53,241.53,0,0,242
1317705,97,2704,1,Year 1,Q1,10,280.33,243.5,0,1,620
1323068,97,1207,1,Year 1,Q1,10,323.98,324.98,0,0,94
1336593,97,1878,1,Year 1,Q1,10,242.53,241.53,0,0,283
1339487,97,2826,1,Year 1,Q1,10,327.86,242.53,1,0,810
1364283,97,1543,1,Year 1,Q1,10,488.94,504.43,0,1,28
1381646,97,2306,1,Year 1,Q1,10,242.50,242.5,0,0,26
1405562,97,2290,1,Year 1,Q1,10,298.76,300.76,0,0,769
1408919,97,1902,1,Year 1,Q1,10,485.03,485.03,0,0,14
1439448,97,1558,1,Year 1,Q1,10,581.03,582.03,0,0,96
1448210,97,2539,1,Year 1,Q1,10,120.34,99,0,1,378
1454227,97,1525,1,Year 1,Q1,10,281.33,243.53,0,1,582
1461858,97,1230,1,Year 1,Q1,10,317.19,319.19,0,0,324
1467380,97,1109,1,Year 1,Q1,10,310.43,269.72,0,0,798
1493455,97,1778,1,Year 1,Q1,10,161.05,162.05,0,0,324
1003886,99,1878,1,Year 1,Q1,10,280.33,282.33,0,0,80
1017231,99,1216,1,Year 1,Q1,10,456.93,340.5,0,1,28
1020739,99,1230,1,Year 1,Q1,10,389.00,390,0,0,190
1032895,99,2631,1,Year 1,Q1,10,251.23,251.23,0,0,54
1044838,99,2304,1,Year 1,Q1,10,484.03,485.03,0,0,67
1060965,99,1847,1,Year 1,Q1,10,270.63,270.63,0,0,42
1078116,99,1525,1,Year 1,Q1,10,291.03,242.53,0,0,377
1082389,99,1558,1,Year 1,Q1,10,582.03,583.03,0,0,108
1095318,99,2640,1,Year 1,Q1,10,280.33,280.33,0,0,95
1134003,99,2139,1,Year 1,Q1,10,437.53,389.03,0,0,28
1136226,99,2494,1,Year 1,Q1,10,270.63,270.63,0,0,42
1158299,99,1438,1,Year 1,Q1,10,271.63,271.63,0,0,14
1200973,99,1971,1,Year 1,Q1,10,290.03,241.53,1,1,1106
1201808,99,1993,1,Year 1,Q1,10,147.50,144.59,0,1,636
1204853,99,1778,1,Year 1,Q1,10,184.33,162.02,0,0,1054
1217083,99,1445,1,Year 1,Q1,10,670.33,437.53,1,1,1120
1220050,99,2760,1,Year 1,Q1,10,241.53,243.53,0,0,26
1222693,99,2322,1,Year 1,Q1,10,390.00,389,0,0,189
1289749,99,2704,1,Year 1,Q1,10,290.03,241.53,0,0,54
1309170,99,2707,1,Year 1,Q1,10,230.92,228.92,0,0,755
1321253,99,2492,1,Year 1,Q1,10,389.03,387.03,0,0,67
1325714,99,2577,1,Year 1,Q1,10,280.33,280.33,0,0,108
1326469,99,1543,1,Year 1,Q1,10,486.03,485.03,0,0,54
1327927,99,2290,1,Year 1,Q1,10,302.64,303.64,0,0,594
1336047,99,1902,1,Year 1,Q1,10,445.23,446.23,0,0,15
1340475,99,1962,1,Year 1,Q1,10,581.03,582.03,0,0,94
1345533,99,1727,1,Year 1,Q1,10,447.23,447.23,0,0,393
1352858,99,2581,1,Year 1,Q1,10,581.03,582.03,0,0,107
1364399,99,2444,1,Year 1,Q1,10,668.33,441.41,1,0,865
1369036,99,1754,1,Year 1,Q1,10,281.36,207.58,0,0,243
1381125,99,1248,1,Year 1,Q1,10,251.23,253.23,0,0,15
1400106,99,2867,1,Year 1,Q1,10,626.62,437.53,1,0,420
1400799,99,1062,1,Year 1,Q1,10,185.33,165.93,0,0,701
1406154,99,1109,1,Year 1,Q1,10,310.43,235.74,0,0,784
1411319,99,1207,1,Year 1,Q1,10,390.00,388,0,0,107
1446595,99,1247,1,Year 1,Q1,10,446.23,447.23,0,0,14
1452203,99,2826,1,Year 1,Q1,10,284.27,244.47,1,0,2067
1468446,99,2539,1,Year 1,Q1,10,143.62,145.56,0,1,622
1469012,99,1885,1,Year 1,Q1,10,141.68,141.68,0,0,999
1011214,10,1438,1,Year 1,Q1,11,270.63,270.63,0,0,68
1022912,10,1247,1,Year 1,Q1,11,447.23,447.23,0,0,55
1024475,10,2139,1,Year 1,Q1,11,437.53,388,0,0,230
1035812,10,1543,1,Year 1,Q1,11,484.03,484.03,0,1,176
1048435,10,1993,1,Year 1,Q1,11,144.53,144.53,0,1,1945
1060555,10,1878,1,Year 1,Q1,11,281.33,280.33,0,0,123
1085704,10,1216,1,Year 1,Q1,11,454.93,340.5,0,1,257
1097742,10,2867,1,Year 1,Q1,11,670.33,435.53,0,0,499
1107350,10,1803,1,Year 1,Q1,11,174.63,138.77,0,0,189
1107439,10,1311,1,Year 1,Q1,11,181.42,161.05,0,0,271
1107566,10,2322,1,Year 1,Q1,11,357.02,356.02,0,0,190
1112957,10,1445,1,Year 1,Q1,11,669.33,437.53,0,0,553
1115072,10,1109,1,Year 1,Q1,11,279.39,279.39,0,0,1620
1135390,10,2492,1,Year 1,Q1,11,379.30,379.3,0,0,231
1176283,10,2304,1,Year 1,Q1,11,486.03,485.03,0,0,150
1192443,10,1770,1,Year 1,Q1,11,484.03,485.03,0,0,67
1209865,10,2126,1,Year 1,Q1,11,533.53,532.53,0,0,107
1222702,10,2707,1,Year 1,Q1,11,227.95,228.95,0,0,932
1244484,10,1902,1,Year 1,Q1,11,447.23,447.23,0,0,95
1249924,10,2494,1,Year 1,Q1,11,272.63,270.63,0,0,55
1257179,10,2631,1,Year 1,Q1,11,251.23,252.23,0,0,94
1260818,10,1962,1,Year 1,Q1,11,590.79,588.79,0,0,487
1271901,10,1885,1,Year 1,Q1,11,142.59,144.56,0,1,1916
1276232,10,2581,1,Year 1,Q1,11,581.03,582.03,0,0,485
1287016,10,1248,1,Year 1,Q1,11,249.35,248.35,0,0,163
1292122,10,2444,1,Year 1,Q1,11,670.33,436.53,0,0,500
1293638,10,1207,1,Year 1,Q1,11,383.21,381.21,0,0,217
1308333,10,2640,1,Year 1,Q1,11,280.33,282.33,0,0,337
1313718,10,2826,1,Year 1,Q1,11,298.79,244.5,1,0,1593
1315748,10,2577,1,Year 1,Q1,11,280.33,281.33,0,0,350
1319855,10,1971,1,Year 1,Q1,11,323.04,241.53,1,1,1282
1325174,10,1230,1,Year 1,Q1,11,384.15,383.15,0,0,109
1347994,10,1062,1,Year 1,Q1,11,181.39,163.02,0,0,1363
1354557,10,1558,1,Year 1,Q1,11,595.64,593.64,0,0,312
1358367,10,2760,1,Year 1,Q1,11,242.53,242.53,0,0,94
1364673,10,1525,1,Year 1,Q1,11,292.03,242.53,0,0,998
1381498,10,2290,1,Year 1,Q1,11,294.91,293.91,0,0,1349
1388841,10,1754,1,Year 1,Q1,11,264.87,263.87,0,0,715
1394165,10,1778,1,Year 1,Q1,11,179.45,159.08,0,0,1000
1408102,10,1198,1,Year 1,Q1,11,169.78,168.78,0,0,458
1414087,10,2539,1,Year 1,Q1,11,147.50,145.53,0,1,1093
1445957,10,2704,1,Year 1,Q1,11,290.03,241.53,0,0,458
1466736,10,2306,1,Year 1,Q1,11,307.52,242.5,0,0,190
1477737,10,1727,1,Year 1,Q1,11,447.23,447.23,0,0,851
1004219,101,1778,1,Year 1,Q1,11,162.05,161.05,0,0,622
1012241,101,1109,1,Year 1,Q1,11,301.67,264.81,0,0,744
1013745,101,1971,1,Year 1,Q1,11,291.03,243.5,1,1,1148
1025364,101,1754,1,Year 1,Q1,11,287.12,287.12,0,0,391
1038916,101,2640,1,Year 1,Q1,11,281.33,282.33,0,0,67
1106750,101,1198,1,Year 1,Q1,11,320.13,319.13,0,0,15
1117911,101,1216,1,Year 1,Q1,11,454.93,341.5,0,0,41
1118564,101,1311,1,Year 1,Q1,11,213.43,191.09,0,0,69
1128062,101,1445,1,Year 1,Q1,11,669.33,453.02,0,1,190
1139082,101,1525,1,Year 1,Q1,11,291.03,242.53,0,0,69
1139159,101,1230,1,Year 1,Q1,11,381.24,381.24,0,0,204
1144129,101,2444,1,Year 1,Q1,11,670.33,436.53,0,1,324
1169821,101,2760,1,Year 1,Q1,11,242.53,243.53,0,0,82
1202008,101,2306,1,Year 1,Q1,11,338.53,242.5,0,0,15
1207400,101,2126,1,Year 1,Q1,11,534.53,533.53,0,0,40
1207921,101,1847,1,Year 1,Q1,11,270.63,270.63,0,0,15
1215437,101,1558,1,Year 1,Q1,11,583.03,582.03,0,0,216
1246514,101,2492,1,Year 1,Q1,11,388.03,389.03,0,0,26
1250328,101,1438,1,Year 1,Q1,11,271.63,270.63,0,0,41
1251501,101,2139,1,Year 1,Q1,11,436.53,389.03,0,0,26
1253365,101,2826,1,Year 1,Q1,11,309.43,259.99,1,0,863
1259297,101,1962,1,Year 1,Q1,11,581.03,581.03,0,0,94
1260734,101,2577,1,Year 1,Q1,11,282.33,282.33,0,0,67
1265413,101,1727,1,Year 1,Q1,11,447.23,445.23,0,0,323
1280549,101,2494,1,Year 1,Q1,11,271.63,272.63,0,0,28
1295254,101,2581,1,Year 1,Q1,11,581.03,582.03,0,0,312
1299763,101,1885,1,Year 1,Q1,11,144.59,146.5,0,1,526
1312613,101,1803,1,Year 1,Q1,11,178.51,178.51,0,0,121
1313721,101,2704,1,Year 1,Q1,11,292.03,243.53,0,1,134
1319552,101,2707,1,Year 1,Q1,11,227.01,228.01,0,0,351
1325403,101,2304,1,Year 1,Q1,11,486.03,485.03,0,0,41
1337284,101,1902,1,Year 1,Q1,11,446.23,446.23,0,0,13
1351782,101,1543,1,Year 1,Q1,11,486.03,485.03,0,0,69
1356960,101,1207,1,Year 1,Q1,11,385.12,385.12,0,0,242
1361448,101,2539,1,Year 1,Q1,11,147.50,145.5,0,0,162
1394172,101,2290,1,Year 1,Q1,11,283.24,283.24,0,0,325
1403032,101,1993,1,Year 1,Q1,11,145.53,146.5,0,1,433
1433620,101,1062,1,Year 1,Q1,11,182.42,163.99,0,0,689
1456538,101,1247,1,Year 1,Q1,11,445.23,446.23,0,0,26
1463326,101,2631,1,Year 1,Q1,11,253.23,251.23,0,0,15
1463327,101,1878,1,Year 1,Q1,11,280.33,281.33,0,0,53
1470208,101,2322,1,Year 1,Q1,11,371.51,372.51,0,0,258
1000331,102,2707,1,Year 1,Q1,11,190.12,190.12,0,0,242
1000551,102,1885,1,Year 1,Q1,11,121.25,123.25,0,0,107
1014112,102,1993,1,Year 1,Q1,11,117.37,118.37,0,0,433
1015078,102,1558,1,Year 1,Q1,11,581.03,583.03,0,0,27
1019378,102,1248,1,Year 1,Q1,11,262.93,261.93,0,0,27
1028553,102,2704,1,Year 1,Q1,11,280.33,246.38,0,1,204
1042001,102,2631,1,Year 1,Q1,11,250.32,249.32,0,0,26
1050355,102,1525,1,Year 1,Q1,11,282.33,243.53,0,1,40
1059704,102,2539,1,Year 1,Q1,11,118.37,118.37,0,0,231
1065160,102,1770,1,Year 1,Q1,11,485.03,484.03,0,0,15
1068700,102,1754,1,Year 1,Q1,11,266.78,267.78,0,0,163
1072905,102,1207,1,Year 1,Q1,11,320.10,320.1,0,0,123
1079314,102,2760,1,Year 1,Q1,11,232.83,233.83,0,0,27
1089303,102,1962,1,Year 1,Q1,11,582.03,582.03,0,0,54
1109951,102,2640,1,Year 1,Q1,11,243.53,243.53,0,0,96
1136372,102,1727,1,Year 1,Q1,11,426.83,427.83,0,0,190
1175213,102,2444,1,Year 1,Q1,11,660.63,437.53,1,1,69
1247566,102,2290,1,Year 1,Q1,11,309.43,311.43,0,0,229
1305430,102,2581,1,Year 1,Q1,11,584.91,586.91,0,0,123
1312164,102,2306,1,Year 1,Q1,11,340.53,242.5,0,0,26
1313599,102,1445,1,Year 1,Q1,11,658.63,451.08,1,1,514
1317944,102,1778,1,Year 1,Q1,11,158.17,156.17,0,0,215
1345827,102,2322,1,Year 1,Q1,11,319.19,318.19,0,0,161
1348125,102,1109,1,Year 1,Q1,11,310.43,171.69,0,0,122
1380150,102,2826,1,Year 1,Q1,11,327.86,246.44,1,0,352
1383236,102,1062,1,Year 1,Q1,11,158.11,159.11,0,0,392
1407257,102,1971,1,Year 1,Q1,11,292.03,243.53,1,1,676
1408432,102,1216,1,Year 1,Q1,11,380.30,340.5,0,0,26
1419931,102,1230,1,Year 1,Q1,11,316.28,315.28,0,0,244
1424186,102,1878,1,Year 1,Q1,11,243.53,243.53,0,0,68
1425321,102,2126,1,Year 1,Q1,11,484.03,486.03,0,0,40
1440798,102,1543,1,Year 1,Q1,11,505.43,503.43,0,0,15
1007135,104,2640,1,Year 1,Q1,11,280.33,282.33,0,0,123
1024321,104,1885,1,Year 1,Q1,11,145.53,146.53,0,1,1203
1033933,104,1445,1,Year 1,Q1,11,670.33,435.53,0,0,377
1042579,104,1248,1,Year 1,Q1,11,238.62,240.62,0,0,53
1045901,104,1109,1,Year 1,Q1,11,275.54,275.54,0,0,809
1047993,104,1247,1,Year 1,Q1,11,446.23,446.23,0,0,27
1048801,104,1993,1,Year 1,Q1,11,141.62,143.62,0,0,1431
1069556,104,1778,1,Year 1,Q1,11,182.42,161.05,0,0,904
1093126,104,2581,1,Year 1,Q1,11,581.03,582.03,0,1,162
1101831,104,2304,1,Year 1,Q1,11,485.03,484.03,0,0,42
1127184,104,1971,1,Year 1,Q1,11,328.86,243.5,1,0,973
1168487,104,1803,1,Year 1,Q1,11,160.05,162.05,0,0,487
1168923,104,2631,1,Year 1,Q1,11,253.23,251.23,0,0,42
1170192,104,1962,1,Year 1,Q1,11,583.03,583.03,0,0,256
1176398,104,2444,1,Year 1,Q1,11,670.33,437.53,0,0,310
1176544,104,1216,1,Year 1,Q1,11,454.93,339.5,0,0,54
1181275,104,2760,1,Year 1,Q1,11,243.53,241.53,0,0,82
1210229,104,1754,1,Year 1,Q1,11,292.03,292.03,0,0,364
1237468,104,2707,1,Year 1,Q1,11,224.13,223.13,0,0,675
1238201,104,2577,1,Year 1,Q1,11,282.33,280.33,0,0,80
1242453,104,2139,1,Year 1,Q1,11,437.53,369.63,0,0,54
1268716,104,2826,1,Year 1,Q1,11,340.53,251.29,1,0,1500
1269688,104,1558,1,Year 1,Q1,11,582.03,581.03,0,1,149
1279775,104,1438,1,Year 1,Q1,11,270.63,270.63,0,0,15
1285239,104,1230,1,Year 1,Q1,11,379.33,379.33,0,0,94
1289138,104,2704,1,Year 1,Q1,11,292.03,242.53,0,0,94
1291345,104,1062,1,Year 1,Q1,11,181.39,163.02,0,0,566
1302582,104,1525,1,Year 1,Q1,11,290.03,243.53,0,0,202
1315624,104,2322,1,Year 1,Q1,11,375.39,375.39,0,0,190
1321953,104,2126,1,Year 1,Q1,11,532.53,534.53,0,0,67
1323730,104,1878,1,Year 1,Q1,11,280.33,281.33,0,0,42
1331571,104,2539,1,Year 1,Q1,11,147.50,146.5,0,0,473
1363226,104,1727,1,Year 1,Q1,11,446.23,445.23,0,0,392
1397915,104,1198,1,Year 1,Q1,11,207.64,179.51,0,0,701
1415003,104,2290,1,Year 1,Q1,11,303.64,269.66,0,0,649
1445293,104,1311,1,Year 1,Q1,11,167.87,140.71,0,0,311
1454845,104,1543,1,Year 1,Q1,11,486.03,486.03,0,0,53
1485319,104,2306,1,Year 1,Q1,11,340.53,244.5,0,0,53
1487510,104,2867,1,Year 1,Q1,11,669.33,435.53,0,0,177
1488458,104,1207,1,Year 1,Q1,11,384.12,386.12,0,0,123
1494115,104,2492,1,Year 1,Q1,11,389.03,388.03,0,0,42
1016839,106,1216,1,Year 1,Q1,11,417.13,340.5,0,0,94
1037658,106,1778,1,Year 1,Q1,11,159.08,161.08,0,0,285
1045212,106,1558,1,Year 1,Q1,11,583.03,581.03,0,1,188
1046731,106,2631,1,Year 1,Q1,11,262.93,260.93,0,0,13
1075668,106,2707,1,Year 1,Q1,11,213.40,213.4,0,0,297
1076355,106,2306,1,Year 1,Q1,11,339.53,242.5,0,1,28
1119032,106,2640,1,Year 1,Q1,11,241.53,243.53,0,0,149
1160682,106,2139,1,Year 1,Q1,11,432.62,433.62,0,0,27
1173836,106,1230,1,Year 1,Q1,11,382.24,319.13,0,1,540
1187644,106,2826,1,Year 1,Q1,11,279.36,243.53,1,0,501
1201257,106,2577,1,Year 1,Q1,11,243.53,242.53,0,0,69
1221617,106,2126,1,Year 1,Q1,11,507.34,507.34,0,0,41
1224769,106,2304,1,Year 1,Q1,11,505.43,364.75,0,0,54
